switch,arsenic,distance,assoc,education,distance100,education4
1,4.22,30.6189994812012,0,12,0.306189994812012,2
0,3.67,12.479999542236301,1,6,0.12479999542236302,1
1,3.58,5.388000011444089,0,10,0.05388000011444089,2
1,3.21,7.758999824523929,0,3,0.0775899982452393,1
1,3.52,42.0870018005371,0,12,0.42087001800537105,2
1,3.32,6.389999866485599,0,12,0.06389999866485599,2
1,2.0,14.623999595642099,0,0,0.14623999595642098,0
1,2.89,11.2829999923706,0,8,0.112829999923706,1
1,3.12,11.5670003890991,0,8,0.115670003890991,1
1,2.13,86.0179977416992,0,6,0.860179977416992,1
1,1.68,9.560999870300302,0,5,0.09560999870300302,1
0,0.88,28.6539993286133,1,7,0.286539993286133,1
1,2.69,41.0750007629395,0,5,0.410750007629395,1
1,3.36,41.8540000915527,0,0,0.418540000915527,0
1,2.18,27.5849990844727,0,8,0.275849990844727,1
0,1.36,10.4709997177124,0,0,0.10470999717712401,0
1,3.46,34.2690010070801,0,9,0.342690010070801,2
1,2.88,24.097999572753896,0,0,0.24097999572753895,0
1,2.1,10.9650001525879,0,0,0.10965000152587899,0
1,2.45,5.013999938964839,0,0,0.050139999389648394,0
1,2.98,32.1100006103516,0,5,0.32110000610351597,1
1,2.27,27.538999557495103,0,0,0.27538999557495103,0
1,2.37,32.4620018005371,0,5,0.32462001800537105,1
1,1.67,14.0430002212524,1,9,0.140430002212524,2
1,2.08,11.095000267028801,0,0,0.11095000267028801,0
1,2.17,8.18200016021729,1,5,0.0818200016021729,1
1,2.18,3.67499995231628,1,8,0.0367499995231628,1
1,1.92,16.3530006408691,1,0,0.163530006408691,0
1,2.61,22.6860008239746,0,0,0.22686000823974597,0
1,2.03,32.1199989318848,0,5,0.321199989318848,1
1,5.06,15.0799999237061,0,0,0.150799999237061,0
1,2.38,5.25600004196167,0,5,0.0525600004196167,1
1,2.96,19.841999053955103,1,9,0.19841999053955103,2
1,3.12,22.2900009155273,0,10,0.222900009155273,2
0,1.67,46.0349998474121,0,7,0.460349998474121,1
1,2.39,23.837999343872102,0,0,0.23837999343872102,0
1,2.66,28.5790004730225,0,0,0.285790004730225,0
1,3.31,20.132999420165998,0,6,0.20132999420165998,1
1,5.41,11.692999839782699,0,6,0.11692999839782699,1
0,2.41,25.0289993286133,1,3,0.250289993286133,1
0,0.62,20.1679992675781,0,0,0.201679992675781,0
1,1.28,15.5640001296997,0,2,0.155640001296997,1
1,2.04,19.0699996948242,1,4,0.19069999694824202,1
1,2.31,31.527000427246104,0,0,0.31527000427246105,0
1,2.46,17.618000030517603,1,0,0.17618000030517603,0
0,1.92,33.6310005187988,0,0,0.336310005187988,0
1,3.26,37.9790000915527,1,7,0.379790000915527,1
1,1.85,28.7910003662109,1,0,0.287910003662109,0
1,2.05,19.2810001373291,1,0,0.19281000137329102,0
1,1.65,30.767999649047898,1,0,0.307679996490479,0
1,0.61,63.654998779296896,1,0,0.636549987792969,0
1,1.99,57.2859992980957,0,0,0.572859992980957,0
1,3.56,55.409000396728494,0,0,0.5540900039672849,0
1,1.98,45.25199890136721,0,0,0.4525199890136721,0
1,2.06,32.879001617431605,1,0,0.328790016174316,0
1,1.7,27.0580005645752,1,5,0.27058000564575196,1
1,2.02,23.820999145507802,0,0,0.238209991455078,0
1,2.13,48.773998260498,1,3,0.48773998260497997,1
0,0.67,5.22900009155273,0,8,0.052290000915527296,1
1,3.34,23.8490009307861,0,6,0.23849000930786102,1
1,2.32,13.451000213622999,0,4,0.13451000213623,1
1,1.88,31.2360000610352,0,5,0.31236000061035196,1
0,2.82,62.3400001525879,0,0,0.6234000015258789,0
0,2.47,32.2649993896484,0,5,0.322649993896484,1
0,2.86,41.3019981384277,0,0,0.413019981384277,0
1,3.26,42.298999786377,0,5,0.42298999786377,1
0,0.92,54.2309989929199,1,0,0.542309989929199,0
0,1.46,45.22200012207029,0,5,0.45222000122070294,1
0,2.86,60.255001068115206,1,5,0.6025500106811521,1
0,3.27,66.32399749755861,0,5,0.6632399749755861,1
0,3.45,64.7939987182617,1,5,0.647939987182617,1
0,4.46,37.8730010986328,0,8,0.37873001098632797,1
0,3.32,28.8899993896484,1,5,0.28889999389648396,1
0,4.78,46.6119995117188,0,5,0.466119995117188,1
0,3.86,52.729000091552706,0,0,0.527290000915527,0
0,2.97,58.0110015869141,0,10,0.580110015869141,2
0,2.72,48.076000213623,0,5,0.48076000213623,1
1,3.01,40.09299850463871,0,0,0.40092998504638705,0
0,1.29,71.3870010375977,1,12,0.713870010375977,2
0,1.95,74.2730026245117,0,0,0.7427300262451171,0
1,5.28,50.1150016784668,0,5,0.501150016784668,1
1,6.0,70.6179962158203,0,0,0.706179962158203,0
1,3.36,75.3219985961914,1,5,0.7532199859619141,1
1,2.61,59.58000183105471,0,5,0.5958000183105471,1
1,2.39,80.6650009155273,0,0,0.806650009155273,0
1,1.09,44.37699890136721,0,12,0.4437699890136721,2
1,3.75,33.9939994812012,0,6,0.339939994812012,1
1,1.24,46.5460014343262,0,0,0.465460014343262,0
0,4.74,47.7309989929199,0,5,0.477309989929199,1
0,4.25,37.4459991455078,0,0,0.37445999145507797,0
1,1.36,20.3939990997314,0,5,0.203939990997314,1
1,3.41,30.1599998474121,1,5,0.301599998474121,1
1,2.72,18.0100002288818,0,8,0.180100002288818,1
1,2.6,35.4249992370605,1,7,0.35424999237060495,1
0,2.64,57.672000885009794,0,0,0.5767200088500979,0
0,3.34,82.6340026855469,0,6,0.826340026855469,1
1,3.28,68.5989990234375,0,10,0.685989990234375,2
0,3.62,113.28399658203101,1,8,1.13283996582031,1
0,3.12,72.6760025024414,0,7,0.7267600250244141,1
1,1.83,74.7490005493164,1,7,0.747490005493164,1
0,2.98,70.4219970703125,1,5,0.704219970703125,1
0,2.79,60.279998779296896,1,5,0.602799987792969,1
0,2.24,22.097999572753896,0,0,0.22097999572753896,0
1,1.56,54.984001159668,1,9,0.54984001159668,2
1,1.35,28.625,0,10,0.28625,2
1,1.95,2.84899997711182,0,10,0.0284899997711182,2
1,1.7,3.3800001144409197,0,8,0.033800001144409196,1
1,1.15,29.7810001373291,0,5,0.297810001373291,1
0,1.98,17.8020000457764,1,5,0.178020000457764,1
1,0.96,20.201000213623,0,6,0.20201000213623,1
1,1.48,22.399000167846697,0,0,0.22399000167846697,0
0,0.87,12.5249996185303,0,0,0.125249996185303,0
1,0.63,140.11799621582,0,0,1.4011799621582,0
0,1.21,158.485000610352,0,0,1.5848500061035198,0
1,2.05,150.768997192383,0,0,1.5076899719238301,0
0,2.96,172.522003173828,0,0,1.7252200317382802,0
1,1.4,152.029006958008,0,0,1.52029006958008,0
1,2.64,151.039001464844,0,0,1.5103900146484401,0
1,1.95,165.416000366211,0,0,1.65416000366211,0
0,5.54,167.083999633789,0,0,1.6708399963378902,0
1,1.12,25.577999114990202,0,0,0.255779991149902,0
1,2.18,33.2999992370605,0,6,0.33299999237060496,1
1,3.02,32.205001831054695,0,5,0.32205001831054697,1
0,1.77,18.0480003356934,1,0,0.18048000335693398,0
1,1.46,25.3059997558594,0,5,0.253059997558594,1
1,1.38,10.303999900817901,1,0,0.103039999008179,0
1,1.63,18.1849994659424,1,0,0.181849994659424,0
1,1.33,10.1040000915527,1,0,0.101040000915527,0
0,3.48,37.521999359130895,1,5,0.375219993591309,1
1,1.95,15.416999816894501,0,5,0.154169998168945,1
1,0.84,4.34100008010864,0,7,0.043410000801086396,1
1,2.65,20.5669994354248,0,5,0.20566999435424801,1
1,1.56,33.679000854492195,0,6,0.33679000854492197,1
1,0.69,5.73400020599365,0,7,0.057340002059936494,1
1,2.31,27.5189990997314,1,0,0.275189990997314,0
1,1.14,35.1580009460449,1,0,0.351580009460449,0
1,1.98,13.5670003890991,0,5,0.135670003890991,1
1,1.82,6.30900001525879,0,10,0.0630900001525879,2
0,1.09,43.5289993286133,0,6,0.43528999328613305,1
1,0.56,62.4000015258789,0,7,0.624000015258789,1
0,2.18,20.9370002746582,0,0,0.209370002746582,0
0,1.31,20.4829998016357,1,0,0.20482999801635698,0
0,1.06,29.875999450683604,1,0,0.29875999450683605,0
0,1.25,23.1030006408691,1,0,0.231030006408691,0
0,0.87,39.8230018615723,0,0,0.398230018615723,0
1,1.32,52.356998443603494,1,0,0.523569984436035,0
1,1.84,48.529998779296896,1,0,0.48529998779296896,0
1,0.95,23.986999511718803,1,0,0.23986999511718804,0
1,1.12,44.640998840332,1,5,0.44640998840332,1
1,1.32,25.4200000762939,1,5,0.25420000076293897,1
1,0.81,63.994998931884794,1,0,0.639949989318848,0
0,0.57,86.291000366211,1,0,0.8629100036621099,0
1,2.0,88.7519989013672,0,4,0.887519989013672,1
1,1.22,65.63600158691399,0,0,0.65636001586914,0
0,1.91,95.302001953125,0,6,0.95302001953125,1
1,1.41,67.4919967651367,0,6,0.6749199676513671,1
0,1.57,58.6339988708496,0,6,0.586339988708496,1
0,1.11,58.2109985351563,0,6,0.582109985351563,1
0,1.3,77.8820037841797,0,0,0.778820037841797,0
0,1.05,106.01699829101601,0,6,1.06016998291016,1
0,0.95,118.44100189209,0,7,1.1844100189209,1
1,1.68,119.599998474121,1,0,1.19599998474121,0
1,1.26,118.35900115966801,0,0,1.1835900115966802,0
0,1.34,81.0120010375977,0,5,0.810120010375977,1
1,0.83,19.6350002288818,0,5,0.196350002288818,1
1,1.07,64.3570022583008,1,10,0.643570022583008,2
1,1.0,46.8660011291504,0,5,0.468660011291504,1
1,0.81,33.779998779296896,0,4,0.33779998779296894,1
0,1.02,39.646999359130895,0,5,0.39646999359130897,1
0,0.79,23.1450004577637,1,5,0.231450004577637,1
0,0.8,11.366999626159698,1,8,0.11366999626159698,1
1,0.91,16.6860008239746,0,7,0.16686000823974598,1
0,0.83,16.4389991760254,0,7,0.164389991760254,1
0,0.98,8.02999973297119,0,0,0.0802999973297119,0
1,1.24,35.918998718261705,0,8,0.359189987182617,1
0,1.13,46.069000244140604,0,0,0.460690002441406,0
0,0.68,222.705993652344,0,5,2.2270599365234403,1
0,1.56,184.078994750977,0,10,1.84078994750977,2
0,1.57,131.104995727539,0,5,1.31104995727539,1
1,4.42,36.201000213623,1,6,0.36201000213622997,1
1,1.48,42.917999267578104,1,0,0.42917999267578105,0
0,1.49,185.389999389648,0,8,1.8538999938964802,1
0,1.37,41.7029991149902,1,0,0.41702999114990197,0
0,1.13,63.9010009765625,1,0,0.639010009765625,0
0,1.21,33.266998291015604,1,0,0.33266998291015604,0
0,1.13,21.7689990997314,1,0,0.21768999099731398,0
0,0.86,16.320999145507802,1,0,0.16320999145507803,0
0,1.06,19.9869995117188,1,10,0.199869995117188,2
0,0.89,53.479000091552706,1,0,0.5347900009155271,0
0,0.95,58.5130004882813,0,0,0.585130004882813,0
1,1.46,10.241999626159698,1,0,0.10241999626159698,0
1,1.27,47.4710006713867,0,0,0.474710006713867,0
1,1.36,73.4250030517578,0,5,0.734250030517578,1
1,1.14,61.3520011901855,1,0,0.613520011901855,0
0,1.37,46.5309982299805,1,0,0.46530998229980497,0
1,1.27,64.0210037231445,1,5,0.640210037231445,1
1,0.8,33.5839996337891,1,5,0.33583999633789097,1
1,0.94,39.146999359130895,0,10,0.39146999359130896,2
0,0.82,42.8390007019043,1,0,0.42839000701904295,0
1,2.42,26.7689990997314,0,16,0.267689990997314,3
1,2.81,18.7000007629395,0,16,0.187000007629395,3
1,3.48,22.2590007781982,0,16,0.22259000778198199,3
1,2.32,24.301000595092802,0,16,0.24301000595092803,3
1,1.85,29.372999191284197,0,16,0.293729991912842,3
0,3.83,18.7600002288818,1,5,0.187600002288818,1
0,1.17,22.193000793457,1,5,0.22193000793457,1
1,1.41,17.003999710083,0,0,0.17003999710083,0
0,0.57,7.80399990081787,0,0,0.0780399990081787,0
1,1.93,15.0100002288818,0,0,0.150100002288818,0
1,1.19,79.9440002441406,0,4,0.799440002441406,1
0,0.74,43.569000244140604,0,8,0.43569000244140604,1
1,0.71,24.2119998931885,0,0,0.24211999893188502,0
1,0.94,11.519000053405799,0,3,0.11519000053405799,1
1,1.52,40.63100051879879,1,7,0.40631000518798793,1
1,2.67,40.6360015869141,0,12,0.406360015869141,2
1,1.56,29.0359992980957,0,9,0.290359992980957,2
1,2.35,19.2649993896484,1,8,0.192649993896484,1
1,2.61,32.786998748779304,1,0,0.32786998748779306,0
0,1.23,33.0519981384277,1,0,0.33051998138427696,0
1,1.82,44.2150001525879,0,5,0.44215000152587897,1
0,1.42,67.2480010986328,0,0,0.672480010986328,0
1,0.66,17.350999832153303,1,0,0.17350999832153302,0
1,1.97,48.3689994812012,0,12,0.483689994812012,2
1,0.92,147.863998413086,0,0,1.47863998413086,0
0,2.0,130.87399291992202,1,0,1.30873992919922,0
0,0.94,9.78699970245361,0,0,0.0978699970245361,0
0,1.9,177.330993652344,1,10,1.7733099365234402,2
1,2.26,218.54200744628898,0,10,2.1854200744628898,2
0,1.79,307.790985107422,1,0,3.07790985107422,0
1,3.11,272.380004882813,0,10,2.72380004882813,2
1,4.48,29.006999969482397,0,0,0.29006999969482394,0
0,0.68,26.2150001525879,0,7,0.26215000152587903,1
0,2.21,35.2239990234375,0,10,0.352239990234375,2
1,2.41,37.4609985351563,0,4,0.374609985351563,1
1,2.25,9.57400035858154,1,7,0.0957400035858154,1
0,1.32,50.245998382568395,0,0,0.5024599838256839,0
0,0.53,15.288999557495101,0,0,0.152889995574951,0
0,0.61,19.1609992980957,0,0,0.191609992980957,0
0,0.64,31.1219997406006,0,5,0.311219997406006,1
0,2.5,32.963001251220696,0,5,0.32963001251220697,1
0,0.99,30.422000885009798,0,0,0.304220008850098,0
1,3.23,40.221000671386705,0,0,0.40221000671386703,0
1,0.78,47.1319999694824,1,12,0.471319999694824,2
1,0.72,59.2760009765625,1,12,0.592760009765625,2
1,0.89,31.261999130249,0,12,0.31261999130248996,2
1,2.94,28.190000534057603,0,5,0.281900005340576,1
0,1.64,20.544000625610398,1,0,0.20544000625610398,0
1,1.18,20.5820007324219,1,0,0.205820007324219,0
0,0.68,38.2610015869141,1,0,0.382610015869141,0
0,1.42,48.273998260498,0,8,0.48273998260497997,1
0,0.69,56.5579986572266,1,5,0.5655799865722659,1
0,1.97,34.7109985351563,1,12,0.347109985351563,2
1,2.92,44.4329986572266,1,5,0.44432998657226597,1
0,0.97,90.8109970092773,0,0,0.9081099700927731,0
0,2.42,83.0550003051758,1,0,0.830550003051758,0
1,7.48,127.387001037598,1,0,1.27387001037598,0
0,7.28,114.69000244140601,1,0,1.1469000244140601,0
0,2.04,97.5329971313477,1,0,0.975329971313477,0
1,1.34,79.58799743652341,1,7,0.795879974365234,1
0,1.84,94.7559967041016,0,8,0.9475599670410161,1
0,1.94,73.3629989624023,0,5,0.733629989624023,1
0,1.72,95.3030014038086,1,5,0.953030014038086,1
0,3.49,149.992004394531,0,10,1.49992004394531,2
0,2.25,148.714996337891,0,10,1.48714996337891,2
1,3.89,163.041000366211,1,7,1.6304100036621099,1
1,1.65,79.556999206543,1,8,0.79556999206543,1
1,3.21,69.8079986572266,1,6,0.698079986572266,1
1,2.81,102.332000732422,1,12,1.0233200073242201,2
0,2.12,79.4800033569336,1,8,0.7948000335693359,1
1,1.06,91.4410018920898,1,12,0.914410018920898,2
0,1.3,92.48999786376949,0,3,0.9248999786376949,1
1,2.23,81.9759979248047,0,8,0.819759979248047,1
0,2.2,74.51100158691399,1,9,0.7451100158691399,2
1,0.73,14.7119998931885,1,0,0.147119998931885,0
1,1.78,29.198999404907198,0,5,0.291989994049072,1
0,7.79,16.9300003051758,0,0,0.169300003051758,0
1,4.84,14.644000053405799,1,0,0.14644000053405798,0
0,3.9,30.2140007019043,1,0,0.302140007019043,0
0,2.33,42.97200012207029,1,0,0.4297200012207029,0
0,0.89,34.7569999694824,1,0,0.347569999694824,0
1,2.37,17.3819999694824,0,0,0.173819999694824,0
1,2.54,21.888000488281303,0,15,0.21888000488281303,3
1,3.37,72.8450012207031,0,15,0.728450012207031,3
1,2.56,48.909000396728494,1,7,0.48909000396728497,1
1,4.92,45.7610015869141,0,0,0.45761001586914096,0
1,4.96,53.765998840332,0,0,0.5376599884033201,0
0,6.89,54.391998291015604,1,0,0.5439199829101561,0
1,2.38,41.9000015258789,0,0,0.419000015258789,0
1,6.32,55.2529983520508,1,0,0.552529983520508,0
1,2.9,19.408000946044897,0,9,0.19408000946044898,2
1,5.2,23.2950000762939,0,0,0.23295000076293898,0
1,1.05,16.4650001525879,1,0,0.16465000152587903,0
1,1.09,17.570999145507802,1,10,0.175709991455078,2
1,1.61,9.656999588012699,0,6,0.09656999588012699,1
1,2.03,9.23499965667725,0,12,0.0923499965667725,2
1,0.82,17.2859992980957,0,0,0.172859992980957,0
1,0.67,5.32800006866455,0,13,0.0532800006866455,3
0,1.91,4.55299997329712,1,3,0.0455299997329712,1
1,1.49,35.601001739502,0,14,0.35601001739502003,3
0,2.08,13.4079999923706,1,0,0.134079999923706,0
0,1.99,22.2840003967285,0,10,0.222840003967285,2
0,2.38,38.8370018005371,0,4,0.388370018005371,1
1,1.87,50.632999420165994,0,0,0.5063299942016599,0
1,0.98,23.472999572753896,0,0,0.23472999572753894,0
0,2.32,25.181999206543,0,0,0.25181999206543,0
1,2.74,34.830001831054695,1,0,0.34830001831054697,0
1,3.21,30.375,0,9,0.30375,2
1,1.4,32.0060005187988,1,9,0.320060005187988,2
0,0.79,13.9289999008179,0,0,0.13928999900817898,0
1,1.09,20.033000946044897,1,0,0.20033000946044896,0
1,1.1,24.0419998168945,1,7,0.240419998168945,1
1,0.64,12.873000144958501,0,0,0.12873000144958502,0
1,1.36,6.993000030517581,0,0,0.06993000030517581,0
1,1.84,16.2609996795654,0,0,0.16260999679565402,0
0,2.32,16.3430004119873,0,9,0.16343000411987302,2
1,3.35,13.6569995880127,0,12,0.136569995880127,2
0,1.72,20.0259990692139,0,5,0.20025999069213898,1
0,1.72,15.0410003662109,0,10,0.150410003662109,2
1,1.97,27.6480007171631,0,8,0.276480007171631,1
0,0.72,55.1259994506836,0,5,0.551259994506836,1
1,1.15,40.8470001220703,1,10,0.408470001220703,2
0,1.76,19.5849990844727,1,4,0.19584999084472698,1
1,2.64,56.228000640869105,1,0,0.562280006408691,0
0,1.71,43.279998779296896,1,0,0.43279998779296897,0
1,2.98,42.0099983215332,0,5,0.42009998321533204,1
1,0.55,21.4160003662109,1,0,0.214160003662109,0
1,2.13,21.594999313354503,0,0,0.21594999313354502,0
1,3.96,12.352999687194801,1,0,0.12352999687194802,0
1,2.3,12.420999526977502,1,5,0.12420999526977501,1
1,4.79,8.1569995880127,0,0,0.081569995880127,0
1,1.17,11.5769996643066,0,6,0.115769996643066,1
0,5.07,30.850000381469698,0,0,0.308500003814697,0
1,3.01,64.2919998168945,0,9,0.6429199981689451,2
1,1.73,28.752000808715803,1,3,0.28752000808715805,1
0,2.51,24.2759990692139,1,9,0.242759990692139,2
0,0.63,15.2659997940063,0,11,0.152659997940063,2
0,1.18,9.192999839782711,1,8,0.09192999839782712,1
1,0.8,23.8299999237061,1,0,0.23829999923706102,0
1,6.59,26.5349998474121,1,5,0.265349998474121,1
1,2.81,14.9569997787476,1,5,0.14956999778747598,1
1,1.9,11.793999671936,0,9,0.11793999671936,2
1,3.9,29.892999649047898,1,0,0.29892999649047897,0
1,5.58,20.3589992523193,0,5,0.20358999252319301,1
1,3.49,43.5670013427734,0,3,0.43567001342773404,1
1,3.09,30.4309997558594,0,5,0.304309997558594,1
0,3.92,41.608001708984396,0,5,0.416080017089844,1
0,1.02,47.9560012817383,1,0,0.47956001281738303,0
1,1.35,26.783000946044897,0,0,0.267830009460449,0
1,0.98,42.3250007629395,1,0,0.423250007629395,0
1,1.12,78.9489974975586,1,5,0.7894899749755859,1
1,0.82,80.5690002441406,1,5,0.805690002441406,1
1,0.99,80.3239974975586,1,7,0.803239974975586,1
1,1.38,54.926998138427706,0,5,0.5492699813842771,1
1,0.91,54.3899993896484,0,4,0.543899993896484,1
1,1.27,41.595001220703104,0,5,0.41595001220703104,1
0,1.1,57.1139984130859,0,5,0.571139984130859,1
0,0.64,26.4449996948242,0,5,0.264449996948242,1
1,0.89,21.614999771118196,1,0,0.21614999771118196,0
0,0.78,11.1429996490479,0,8,0.111429996490479,1
1,0.64,17.0100002288818,1,8,0.170100002288818,1
0,0.73,8.41300010681152,1,2,0.0841300010681152,1
1,0.68,4.218999862670899,1,0,0.042189998626709,0
1,2.33,20.705999374389602,1,3,0.20705999374389603,1
1,2.44,24.5359992980957,1,2,0.245359992980957,1
1,2.1,5.9510002136230495,1,2,0.0595100021362305,1
1,1.9,7.157999992370599,1,0,0.07157999992370599,0
1,0.52,23.809999465942397,1,0,0.23809999465942397,0
1,4.05,87.23999786376949,0,5,0.8723999786376949,1
1,4.94,12.4930000305176,1,8,0.124930000305176,1
1,5.73,3.0699999332427996,1,12,0.030699999332427997,2
1,3.5,77.2289962768555,1,7,0.772289962768555,1
1,2.07,46.2890014648438,1,4,0.462890014648438,1
1,2.52,47.965999603271506,1,7,0.47965999603271503,1
0,2.71,41.6640014648438,1,5,0.416640014648438,1
1,2.47,61.180999755859396,1,2,0.611809997558594,1
1,0.78,67.2259979248047,0,5,0.672259979248047,1
1,3.28,44.4249992370605,1,5,0.444249992370605,1
1,2.29,14.755000114440902,1,7,0.14755000114440903,1
1,1.11,8.76900005340576,1,5,0.0876900005340576,1
1,2.39,29.7700004577637,0,3,0.297700004577637,1
1,3.17,17.044000625610398,1,0,0.17044000625610398,0
1,2.04,22.695999145507802,1,10,0.22695999145507803,2
1,1.26,26.4300003051758,1,3,0.264300003051758,1
1,2.64,50.3720016479492,1,12,0.5037200164794919,2
1,2.67,49.5859985351563,1,0,0.495859985351563,0
1,1.64,75.3059997558594,0,9,0.753059997558594,2
1,1.91,41.851001739502,0,10,0.41851001739502003,2
1,2.15,19.5860004425049,1,4,0.195860004425049,1
1,1.9,46.1889991760254,1,5,0.46188999176025397,1
1,1.66,35.8880004882813,0,0,0.358880004882813,0
1,2.06,26.2140007019043,1,0,0.262140007019043,0
1,1.1,16.9750003814697,0,5,0.16975000381469701,1
0,1.28,45.47200012207029,0,0,0.4547200012207029,0
1,2.34,46.30400085449221,1,8,0.4630400085449221,1
1,2.51,56.904998779296896,1,0,0.569049987792969,0
1,3.4,50.6920013427734,1,3,0.5069200134277341,1
1,3.08,34.286998748779304,0,0,0.342869987487793,0
1,2.1,9.079999923706051,1,5,0.09079999923706052,1
0,0.77,18.273000717163104,1,5,0.18273000717163104,1
1,5.04,100.13800048828101,0,3,1.00138000488281,1
1,4.07,73.0439987182617,0,12,0.730439987182617,2
1,7.37,59.54499816894529,1,4,0.595449981689453,1
1,8.79,32.925998687744105,0,6,0.32925998687744107,1
0,3.52,47.0629997253418,0,3,0.470629997253418,1
1,3.87,18.773000717163104,0,10,0.18773000717163105,2
1,2.68,29.9500007629395,0,2,0.299500007629395,1
1,5.48,41.425998687744105,0,6,0.41425998687744103,1
1,3.72,0.6499999761581421,0,4,0.0064999997615814206,1
1,5.54,8.675999641418459,0,5,0.08675999641418458,1
1,5.8,17.372999191284197,0,3,0.17372999191284197,1
1,6.08,32.333000183105504,0,12,0.32333000183105504,2
1,3.8,17.350999832153303,0,0,0.17350999832153302,0
1,2.15,24.885999679565398,1,0,0.248859996795654,0
1,2.74,40.319000244140604,0,0,0.403190002441406,0
1,2.5,42.1360015869141,1,0,0.42136001586914096,0
1,2.98,17.6100006103516,1,8,0.176100006103516,1
1,2.26,17.004999160766598,1,0,0.17004999160766598,0
1,0.67,15.5959997177124,1,4,0.155959997177124,1
1,2.4,38.6459999084473,1,0,0.38645999908447304,0
1,1.02,83.8089981079102,1,0,0.838089981079102,0
1,1.1,76.44200134277341,1,0,0.7644200134277341,0
1,2.75,61.215999603271506,1,0,0.6121599960327151,0
1,1.83,55.3619995117188,1,5,0.553619995117188,1
1,0.82,39.9809989929199,1,0,0.39980998992919903,0
0,0.75,46.550998687744105,1,5,0.46550998687744105,1
1,1.25,37.0009994506836,1,7,0.370009994506836,1
1,1.05,32.582000732421896,1,0,0.32582000732421895,0
1,0.83,22.7590007781982,1,5,0.227590007781982,1
1,1.13,4.96299982070923,0,5,0.0496299982070923,1
1,1.12,53.1259994506836,0,0,0.531259994506836,0
0,1.35,22.7849998474121,1,5,0.227849998474121,1
1,1.25,27.5890007019043,1,3,0.275890007019043,1
1,2.25,53.4010009765625,0,0,0.534010009765625,0
1,1.97,69.44899749755861,0,2,0.6944899749755861,1
1,1.68,39.5610008239746,0,5,0.395610008239746,1
0,0.54,23.4650001525879,1,2,0.234650001525879,1
1,0.64,16.3010005950928,1,5,0.163010005950928,1
1,0.8,42.0229988098145,0,2,0.42022998809814505,1
1,1.1,13.75,0,0,0.1375,0
1,2.14,19.253999710083,1,4,0.19253999710083,1
1,3.96,16.965999603271502,0,10,0.16965999603271503,2
1,0.76,23.5060005187988,0,8,0.235060005187988,1
1,5.28,52.300998687744105,0,4,0.523009986877441,1
1,1.89,56.0260009765625,0,3,0.560260009765625,1
1,1.71,0.5910000205039979,1,0,0.005910000205039979,0
1,1.46,24.5359992980957,0,5,0.245359992980957,1
1,3.45,37.7729988098145,0,10,0.377729988098145,2
0,2.92,65.59500122070311,0,5,0.6559500122070311,1
0,4.4,35.793998718261705,0,5,0.35793998718261705,1
1,4.99,4.96999979019165,0,5,0.0496999979019165,1
1,1.51,77.8209991455078,0,0,0.778209991455078,0
1,1.82,104.458999633789,0,0,1.04458999633789,0
0,0.99,31.5580005645752,0,5,0.315580005645752,1
1,2.71,33.951000213623,0,15,0.33951000213622995,3
0,2.39,36.609001159668004,1,5,0.36609001159668003,1
1,2.7,29.2840003967285,1,6,0.292840003967285,1
1,3.9,32.2229995727539,0,3,0.32222999572753896,1
1,2.95,25.6889991760254,0,5,0.256889991760254,1
1,3.66,10.0459995269775,0,5,0.100459995269775,1
1,1.1,32.832000732421896,1,4,0.32832000732421895,1
0,2.07,32.050998687744105,0,4,0.32050998687744103,1
1,3.07,43.917999267578104,1,5,0.43917999267578106,1
1,2.11,49.681999206543,0,5,0.49681999206543,1
1,2.19,47.9099998474121,1,5,0.47909999847412105,1
1,2.31,38.7830009460449,0,4,0.387830009460449,1
0,0.83,41.7680015563965,0,2,0.417680015563965,1
1,0.6,54.04499816894529,1,4,0.5404499816894529,1
1,1.12,62.3199996948242,0,3,0.623199996948242,1
1,0.54,47.362998962402294,0,10,0.4736299896240229,2
1,1.27,38.153999328613295,0,3,0.381539993286133,1
1,1.05,23.1800003051758,0,5,0.231800003051758,1
1,0.82,19.363000869751,1,0,0.19363000869751001,0
1,0.62,16.4139995574951,0,0,0.164139995574951,0
0,1.51,33.141998291015604,1,5,0.33141998291015606,1
1,0.68,24.9060001373291,1,4,0.249060001373291,1
1,1.66,16.267999649047898,1,2,0.16267999649047898,1
0,0.52,26.7639999389648,1,4,0.267639999389648,1
0,0.62,5.474999904632571,1,4,0.05474999904632571,1
1,0.6,2.71799993515015,1,4,0.0271799993515015,1
0,0.51,26.0799999237061,1,4,0.260799999237061,1
1,1.34,31.1450004577637,1,15,0.311450004577637,3
1,0.68,44.57099914550779,0,12,0.4457099914550779,2
1,0.66,54.5670013427734,1,4,0.545670013427734,1
1,0.68,64.4789962768555,1,10,0.6447899627685549,2
1,0.8,62.3839988708496,0,10,0.623839988708496,2
1,0.71,61.576999664306605,0,10,0.6157699966430661,2
1,0.8,34.8660011291504,0,14,0.348660011291504,3
1,0.97,35.441001892089794,1,12,0.35441001892089796,2
0,2.8,24.4449996948242,1,4,0.24444999694824202,1
0,0.99,22.323999404907198,1,12,0.223239994049072,2
0,1.13,9.4709997177124,1,4,0.094709997177124,1
0,0.77,6.52899980545044,1,4,0.0652899980545044,1
